occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,early_age,late_age,reference_no,lng,lat,cx_int_no,phylum,class,order,family,genus,midpoint_ma
1197781,occ,,,84190,Spizella passerina,species,368587,,Spizella passerina,species,368586,Late Pleistocene,,0.129,0.0117,50425,-84.915276,34.205002,922.0,Chordata,Aves,Passeriformes,Passerellidae,Spizella,0.07035
1197782,occ,34947.0,,84190,Passerellidae indet.,family,368364,,Passerellidae,family,368364,Late Pleistocene,,0.129,0.0117,66316,-84.915276,34.205002,922.0,Chordata,Aves,Passeriformes,Passerellidae,,0.07035
1197783,occ,,,84190,Passeriformes indet.,order,39441,,Passeriformes,order,39441,Late Pleistocene,,0.129,0.0117,50425,-84.915276,34.205002,922.0,Chordata,Aves,Passeriformes,,,0.07035
1197840,occ,,,154921,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,0.07035
1197841,occ,,,154921,Ardea herodias,species,110948,,Ardea herodias,species,110948,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,0.07035
1197842,occ,,,154921,Ciconia maltha,species,110949,,Ciconia maltha,species,110949,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,0.07035
1197843,occ,,,154921,Mycteria americana,species,368949,,Mycteria americana,species,368949,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,0.07035
1197844,occ,,,154921,Anas sp.,genus,67686,,Anas,genus,67686,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Anseriformes,Anatidae,Anas,0.07035
1197845,occ,,,154921,Spizaetus cf. grinnelli,species,368495,,Spizaetus grinnelli,species,368494,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Accipitriformes,Accipitridae,Spizaetus,0.07035
1197846,occ,,,154921,Gymnogyps sp.,genus,137181,,Gymnogyps,genus,137181,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Cathartiformes,Cathartidae,Gymnogyps,0.07035
1197847,occ,,,154921,Grus americana,species,83465,,Grus americana,species,83464,Late Pleistocene,,0.129,0.0117,50429,-80.166664,26.700001,922.0,Chordata,Aves,Gruiformes,Gruidae,Grus,0.07035
1197884,occ,,,20580,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.129,0.0117,50432,-82.5,27.5,922.0,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,0.07035
1197885,occ,,,20580,Ciconia maltha,species,110949,,Ciconia maltha,species,110949,Late Pleistocene,,0.129,0.0117,50432,-82.5,27.5,922.0,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,0.07035
1197886,occ,,,20580,Lophodytes cucullatus,species,155162,,Lophodytes cucullatus,species,155161,Late Pleistocene,,0.129,0.0117,50432,-82.5,27.5,922.0,Chordata,Aves,Anseriformes,Anatidae,Lophodytes,0.07035
1197887,occ,,,20580,cf. Teratornis merriami,species,137170,,Teratornis merriami,species,137170,Late Pleistocene,,0.129,0.0117,50432,-82.5,27.5,922.0,Chordata,Aves,Falconiformes,Teratornithidae,Teratornis,0.07035
1197888,occ,,,20580,Melanerpes cf. carolinus,species,368083,,Melanerpes carolinus,species,129816,Late Pleistocene,,0.129,0.0117,50432,-82.5,27.5,922.0,Chordata,Aves,Piciformes,Picidae,Melanerpes,0.07035
1197889,occ,,,18554,Pandion lovensis n. sp.,species,290018,,Pandion lovensis,species,290018,Late Clarendonian,,12.5,9.4,50433,-82.51667,29.549999,35.0,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,10.95
1197890,occ,,,18597,Boreortalis laesslei n. gen. n. sp.,species,290020,,Boreortalis laesslei,species,290020,Hemingfordian,,18.5,16.3,50438,-82.599998,29.700001,102.0,Chordata,Reptilia,Galliformes,Cracidae,Boreortalis,17.4
1197891,occ,41146.0,,48235,Anzu wyliei n. gen. n. sp.,species,290023,,Anzu wyliei,species,290023,Lancian,,72.2,66.0,50440,-103.787224,45.873333,112.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Caenagnathidae,Anzu,69.1
1197892,occ,,,154922,Porzana auffenbergi n. sp.,species,290021,subjective synonym of,Rallus limicola,species,336068,Late Pleistocene,,0.129,0.0117,50439,-82.57,29.690001,922.0,Chordata,Aves,Gruiformes,Rallidae,Rallus,0.07035
1197893,occ,,,154922,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.129,0.0117,50441,-82.57,29.690001,922.0,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,0.07035
1197894,occ,,,154922,Guara alba,species,368426,recombined as,Eudocimus albus,species,283111,Late Pleistocene,,0.129,0.0117,50441,-82.57,29.690001,922.0,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,0.07035
1197895,occ,,,154922,Anas platyrhynchos,species,83434,,Anas platyrhynchos,species,83434,Late Pleistocene,,0.129,0.0117,50441,-82.57,29.690001,922.0,Chordata,Aves,Anseriformes,Anatidae,Anas,0.07035
1197896,occ,,,154922,Porphyrula martinica,species,368728,recombined as,Porphyrio martinica,species,368516,Late Pleistocene,,0.129,0.0117,50441,-82.57,29.690001,922.0,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,0.07035
1197897,occ,,,154922,Gallinula chloropus,species,368188,,Gallinula chloropus,species,186245,Late Pleistocene,,0.129,0.0117,50441,-82.57,29.690001,922.0,Chordata,Aves,Gruiformes,Rallidae,Gallinula,0.07035
1197898,occ,,,154922,Fulica americana,species,186246,,Fulica americana,species,186246,Late Pleistocene,,0.129,0.0117,50441,-82.57,29.690001,922.0,Chordata,Aves,Gruiformes,Rallidae,Fulica,0.07035
1197899,occ,,,154922,Ammodramus savannarum,species,368738,,Ammodramus savannarum,species,368737,Late Pleistocene,,0.129,0.0117,50441,-82.57,29.690001,922.0,Chordata,Aves,Passeriformes,Passerellidae,Ammodramus,0.07035
1197954,occ,,,154923,Tyrannosauridae indet.,family,38606,,Tyrannosauridae,family,38606,Late Campanian,,83.6,72.2,50455,-115.73333,30.049999,113.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Tyrannosauridae,,77.9
1197959,occ,,,154925,Allosaurus sp.,genus,38590,,Allosaurus,genus,38590,Tithonian,,149.2,143.1,50456,-107.400002,38.450001,124.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Allosaurus,146.14999999999998
1197963,occ,,,154924,Allosaurus sp.,genus,38590,,Allosaurus,genus,38590,Kimmeridgian,,154.8,149.2,50456,-107.400002,38.450001,125.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Allosaurus,152.0
1197965,occ,,,154924,Ceratosaurus sp.,genus,38600,,Ceratosaurus,genus,38600,Kimmeridgian,,154.8,149.2,50456,-107.400002,38.450001,125.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Ceratosaurus,152.0
1197990,occ,,,154928,Anzu wyliei,species,290023,,Anzu wyliei,species,290023,Late Maastrichtian,,72.2,66.0,50440,-103.978516,46.328201,112.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Caenagnathidae,Anzu,69.1
1198032,occ,,,154936,Colinus virginianus,species,129785,,Colinus virginianus,species,129784,Late Pleistocene,,0.129,0.0117,50468,-82.089996,29.049999,922.0,Chordata,Reptilia,Galliformes,Odontophoridae,Colinus,0.07035
1198033,occ,,,154936,Philohela minor,species,129790,recombined as,Scolopax minor,species,129789,Late Pleistocene,,0.129,0.0117,50468,-82.089996,29.049999,922.0,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,0.07035
1198034,occ,,,154936,Strix varia,species,368065,,Strix varia,species,133784,Late Pleistocene,,0.129,0.0117,50468,-82.089996,29.049999,922.0,Chordata,Aves,Strigiformes,Strigidae,Strix,0.07035
1198035,occ,,,154936,Colaptes auratus,species,129808,,Colaptes auratus,species,129807,Late Pleistocene,,0.129,0.0117,50468,-82.089996,29.049999,922.0,Chordata,Aves,Piciformes,Picidae,Colaptes,0.07035
1198036,occ,,,154936,Sturnella magna,species,368580,,Sturnella magna,species,368579,Late Pleistocene,,0.129,0.0117,50468,-82.089996,29.049999,922.0,Chordata,Aves,Passeriformes,Icteridae,Sturnella,0.07035
1198062,occ,,,28459,Bonapartenykus ultimus n. gen. n. sp.,species,243260,,Bonapartenykus ultimus,species,243260,Maastrichtian,,72.2,66.0,42494,-67.294998,-39.433887,112.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Bonapartenykus,69.1
1198063,occ,35407.0,F,28459,Arriagadoolithus patagoniensis n. gen. n. sp.,species,243264,,Arriagadoolithus patagoniensis,species,243264,Maastrichtian,,72.2,66.0,42494,-67.294998,-39.433887,112.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Arriagadoolithidae,Arriagadoolithus,69.1
1198064,occ,,,20571,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,0.07035
1198065,occ,,,20571,Aythya collaris,species,336063,,Aythya collaris,species,336062,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Anseriformes,Anatidae,Aythya,0.07035
1198066,occ,,,20571,Accipiter cooperii,species,368052,,Accipiter cooperii,species,161513,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0.07035
1198067,occ,,,20571,Buteo jamaicensis,species,129162,,Buteo jamaicensis,species,129161,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,0.07035
1198068,occ,,,20571,Bonasa umbellus,species,129745,,Bonasa umbellus,species,129744,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Reptilia,Galliformes,Phasianidae,Bonasa,0.07035
1198069,occ,,,20571,Colinus suilium n. sp.,species,290128,,Colinus suilium,species,290128,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Reptilia,Galliformes,Odontophoridae,Colinus,0.07035
1198070,occ,,,20571,Meleagris gallopavo,species,110952,,Meleagris gallopavo,species,110952,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Reptilia,Galliformes,Phasianidae,Meleagris,0.07035
1198071,occ,,,20571,Ectopistes migratorius,species,368079,,Ectopistes migratorius,species,83493,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Columbiformes,Columbidae,Ectopistes,0.07035
1198072,occ,,,20571,Corvus ossifragus,species,83494,,Corvus ossifragus,species,83494,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
1198073,occ,,,20571,Aphelocoma coerulescens,species,368165,,Aphelocoma coerulescens,species,289509,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,0.07035
1198074,occ,,,20571,Lanius ludovicianus,species,290138,,Lanius ludovicianus,species,290138,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Passeriformes,Laniidae,Lanius,0.07035
1198075,occ,,,20571,Richmondena cardinalis,species,368723,recombined as,Cardinalis cardinalis,species,289505,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,0.07035
1198076,occ,,,20571,Pipilo erythrophthalmus,species,368715,,Pipilo erythrophthalmus,species,368714,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,0.07035
1198077,occ,,,20571,Spizella passerina,species,368587,,Spizella passerina,species,368586,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Passeriformes,Passerellidae,Spizella,0.07035
1198078,occ,,,20571,Spizella pusilla,species,368099,,Spizella pusilla,species,289529,Late Pleistocene,,0.129,0.0117,50473,-82.099998,29.799999,922.0,Chordata,Aves,Passeriformes,Passerellidae,Spizella,0.07035
1198079,occ,,,20573,Podilymbus podiceps,species,133771,,Podilymbus podiceps,species,133770,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,0.07035
1198080,occ,,,20573,Querquedula discors,species,368712,recombined as,Spatula discors,species,83438,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Anseriformes,Anatidae,Spatula,0.07035
1198081,occ,,,20573,Nettion carolinense,species,368434,recombined as,Anas crecca carolinensis,subspecies,335670,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Anseriformes,Anatidae,Anas,0.07035
1198082,occ,,,20573,Spatula clypeata,species,335674,,Spatula clypeata,species,83437,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Anseriformes,Anatidae,Spatula,0.07035
1198083,occ,,,20573,Aythya collaris,species,336063,,Aythya collaris,species,336062,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Anseriformes,Anatidae,Aythya,0.07035
1198084,occ,,,20573,Falco readi n. sp.,species,290127,,Falco readi,species,290127,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Falconiformes,Falconidae,Falco,0.07035
1198085,occ,,,20573,Falco peregrinus,species,365942,,Falco peregrinus,species,365942,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Falconiformes,Falconidae,Falco,0.07035
1198086,occ,,,20573,Falco sparverius,species,133779,,Falco sparverius,species,133779,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Falconiformes,Falconidae,Falco,0.07035
1198087,occ,,,20573,Colinus suilium,species,290128,,Colinus suilium,species,290128,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Reptilia,Galliformes,Odontophoridae,Colinus,0.07035
1198088,occ,,,20573,Meleagris gallopavo,species,110952,,Meleagris gallopavo,species,110952,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Reptilia,Galliformes,Phasianidae,Meleagris,0.07035
1198089,occ,,,20573,Rallus elegans,species,336067,,Rallus elegans,species,336067,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Gruiformes,Rallidae,Rallus,0.07035
1198090,occ,,,20573,Rallus limicola,species,336068,,Rallus limicola,species,336068,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Gruiformes,Rallidae,Rallus,0.07035
1198091,occ,,,20573,Porzana carolina,species,368519,,Porzana carolina,species,368518,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Gruiformes,Rallidae,Porzana,0.07035
1198092,occ,,,20573,Porzana auffenbergi,species,290021,subjective synonym of,Rallus limicola,species,336068,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Gruiformes,Rallidae,Rallus,0.07035
1198093,occ,,,20573,Porphyrula martinica,species,368728,recombined as,Porphyrio martinica,species,368516,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,0.07035
1198094,occ,,,20573,Gallinula chloropus,species,368188,,Gallinula chloropus,species,186245,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Gruiformes,Rallidae,Gallinula,0.07035
1198095,occ,,,20573,Fulica minor,species,335546,replaced by,Fulica americana shufeldti,subspecies,335678,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Gruiformes,Rallidae,Fulica,0.07035
1198096,occ,,,20573,Dorypaltus prosphatus n. gen. n. sp.,species,290129,species not entered,Dorypaltus,genus,290129,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Charadriiformes,Charadriidae,Dorypaltus,0.07035
1198097,occ,,,20573,Tringa melanoleuca,species,368463,,Tringa melanoleuca,species,368462,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,0.07035
1198098,occ,,,20573,Tringa solitaria,species,368727,,Tringa solitaria,species,368727,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,0.07035
1198099,occ,,,20573,Zenaida macroura,species,368077,,Zenaida macroura,species,289527,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Columbiformes,Columbidae,Zenaida,0.07035
1198100,occ,,,20573,Otus asio,species,133783,recombined as,Megascops asio,species,133782,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Strigiformes,Strigidae,Megascops,0.07035
1198101,occ,,,20573,Colaptes auratus,species,129808,,Colaptes auratus,species,129807,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Piciformes,Picidae,Colaptes,0.07035
1198102,occ,,,20573,Melanerpes carolinus,species,368083,,Melanerpes carolinus,species,129816,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Piciformes,Picidae,Melanerpes,0.07035
1198103,occ,,,20573,Tachycineta speleodytes,species,290114,,Tachycineta speleodytes,species,290114,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Passeriformes,Hirundinidae,Tachycineta,0.07035
1198104,occ,,,20573,Corvus brachyrhynchos,species,289720,,Corvus brachyrhynchos,species,289720,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
1198105,occ,,,20573,Corvus ossifragus,species,83494,,Corvus ossifragus,species,83494,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
1198106,occ,,,20573,Cyanocitta cristata,species,368166,,Cyanocitta cristata,species,129837,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Passeriformes,Corvidae,Cyanocitta,0.07035
1198107,occ,,,20573,Agelaius phoeniceus,species,368089,,Agelaius phoeniceus,species,129845,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Passeriformes,Icteridae,Agelaius,0.07035
1198108,occ,,,20573,Sturnella magna,species,368580,,Sturnella magna,species,368579,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Passeriformes,Icteridae,Sturnella,0.07035
1198109,occ,,,20573,Cremaster tytthus n. gen. n. sp.,species,290132,,Cremaster tytthus,species,290132,Late Pleistocene,,0.129,0.0117,50473,-82.416664,29.6,922.0,Chordata,Aves,Passeriformes,Icteridae,Cremaster,0.07035
